4597137037.00401,1583364.3587688,-916736099.477123,-44387957.5956446,-517990534.676165,-57583471.143161,-204382646.507919,-19677175.1665998,-109037793.070031,-410279.117038501,-3051322.79067168,-128792464.127037,779396.227104678,-53029195.8364627,-330694188.026513,-722944463.389212,-88421280.6751457,-348788689.752318,-8794072.54531109,6212668455.31679,-1615450.50115037,-873125060.690467,-87072364.1558175,-952726043.41611,-69361909.0984012,-2157961111.09,-121862147.768622,-525545532.412638,174547.367390182,-3802634.14223797,-103331706.368994,4353771.49993982,-44517481.1393668,-461613355.914329,-561516848.698546,-36036295.9892939,-150499717.339108,-5979198.22200559,3566750174.26472,-1948480.89120424,-1680529716.28621,-107118398.401614,-1713496267.74499,-86128961.2583923,-1822361483.12188,-104569662.136007,-607792707.883582,1437740.06724211,-5931596.68523259,-477824994.417454,6420778.6048676,-35571396.4966759,-535721138.599207,-1026230712.12857,-163275012.672171,-245567465.034153,-6653061.40871218
1583364.3587688,8112259.14347742,-25168898.6327377,-931674.892284474,-17691337.1379707,3070225.57888574,-4624261.56215207,-507670.871375854,4720988.85410799,-22282.7317633884,-63065.9651660945,-2038636.66974292,-206730.417081109,-1449904.77995506,-7244336.65453072,-19219986.8724756,4384009.74409488,-7609965.97413006,-193560.18090373,3780456.90813268,10707858.1590392,-24125113.6870885,-1773582.12862792,-32820627.7337457,3671947.16654786,-48547182.127381,-3256642.70847654,24187017.6793219,-28227.3609948905,-77788.7432683395,-1735005.41235915,-126545.62588427,-1218106.55630127,-10114406.5161222,-15173121.4331112,2757949.87496976,-3301275.5960567,-129162.474143123,1343089.06483033,7914381.94077032,-46263968.2239847,-2240943.2721506,-58823521.0068043,4465688.87988304,-41140193.7022313,-2785620.74134627,42452431.7818352,-28014.4920456989,-110666.435372161,-7615746.47965411,-198484.701131525,-960630.109647123,-12006440.1924047,-27417192.1865613,8940809.93912317,-5359348.5344572,-147492.84265253
-916736099.477123,-25168898.6327377,143724557500.296,-202911066.088339,-2926357275.23034,-275494697.862623,-939185832.798573,-94609581.2386413,-520671691.356102,-5326071.6258275,-14665276.3030356,-615698867.000783,-38958319.7044197,-255551138.323454,-1467513614.3484,-3632312397.92006,-421219831.15962,-1461095128.2929,-42951935.2409719,-1706406792.59972,-34689682.1588008,62564574832.5076,-405994943.740225,-5238255850.43979,-331972248.20742,-10052519152.3667,-587369242.600238,-2524862376.09705,-7776926.70879733,-18148246.4940386,-495031928.914242,-24423577.4995433,-214129543.42601,-2132301858.43658,-2881734606.08928,-170745048.029061,-574397902.14506,-31046805.7128323,-869486242.191899,-29168218.3847767,137817973507.835,-499897214.171511,-9361967708.62496,-410459276.573213,-8474850597.76271,-504398188.662837,-2919178749.58182,-10189341.2768606,-28562957.8800312,-2287288139.50614,-37830402.9977873,-171286483.577664,-2438737047.98442,-5192335917.48765,-783106519.617744,-1013220146.14594,-34786033.7977647
-44387957.5956446,-931674.892284474,-202911066.088339,353323165.26317,-142660381.198477,-13459035.9983098,-48520546.4017843,344216.471963439,-25289381.0108745,-55815.1171331173,-724284.017990944,-30063638.4817893,-1493252.96371586,-12196249.4699987,-78142183.7723292,-178086816.611732,-20475578.8169491,-81261932.1657354,3688008.53604974,-82375036.5534405,-1458325.25349236,-194007472.725778,541161963.05992,-255051643.834489,-16162536.2922943,-513606353.377388,-8929170.15227519,-121908931.424828,-159392.333083067,-891269.055401033,-24245160.9238109,-961805.185614523,-10220735.4411336,-109066820.887742,-141221235.499766,-8300178.28269892,-35103260.339121,4424590.06996806,-41989681.9082851,-1212181.46319869,-373261898.189768,673547800.63911,-457716115.082697,-20023422.5154252,-433846989.986489,-5918356.03617128,-140956742.97879,-220043.237920696,-1412079.28104691,-111434289.320397,-1311836.38453114,-8184410.75734959,-126519905.874728,-254712416.541223,-37917566.1410166,-57239023.6442867,3160659.31822947
-517990534.676165,-17691337.1379707,-2926357275.23034,-142660381.198477,54548044805.9213,-175370976.870541,-651494463.772951,-60191297.8181174,-317228810.301629,-3410310.43019643,-5917178.96997585,-409209647.581334,-25650154.9823008,-164918109.963597,-1052639307.14552,-2404235872.37783,-202785457.977502,-1109864603.23777,-26232792.9222338,-975087029.339397,-24127704.3523132,-2788195010.00087,-276772946.64329,60079677646.1204,-202794904.696365,-6845197346.75827,-387559029.794343,-1598607222.92962,-4059418.42887151,-9643025.86394052,-329188918.987456,-16042264.5797972,-139157714.209197,-1468205083.82346,-1907676839.85402,-86024761.0490275,-480835578.513189,-17721180.9223145,-463220795.45132,-20054785.9143892,-5368845377.09598,-340687792.997384,99821458867.2619,-257132203.593997,-5780318673.93983,-330991340.931134,-1851707842.19722,-5517069.08904856,-15769323.3836457,-1514887484.22345,-25144478.0769781,-109250017.566392,-1703266946.96234,-3437692195.22614,-410725450.214709,-783131703.763643,-19626122.6745108
-57583471.143161,3070225.57888574,-275494697.862623,-13459035.9983098,-175370976.870541,769496335.575904,-61489888.7000925,-5951578.96195032,-33337438.0278025,274892.932851922,-922947.926200422,-38937353.8059255,-2457821.32961436,-16068446.25231,-100320715.174875,-224054134.595733,-26795913.8891918,-105600569.931403,-2671533.70644283,-107045923.721585,6495691.03845013,-261958556.416015,-26358311.7693163,-310966416.464058,525353069.967304,-651546326.495947,-36495539.4028316,-164541549.65321,479550.946845125,-1142562.15463219,-31310265.2135537,-1555380.75800197,-13463572.4094632,-140319843.074867,-176896304.61329,-10892319.9575067,-45449259.7218937,-1776618.66854773,-54535525.4654751,7267557.32276411,-505096820.118604,-32415734.8090666,-558081906.193478,777470203.701646,-550734263.633781,-31335629.5686542,-188252091.53798,915469.274111318,-1743342.64377846,-144706949.896143,-2423594.72131641,-10798522.7930029,-162608988.67542,-320466866.543881,-49588403.6875835,-74334853.376402,-1978693.46117965
-204382646.507919,-4624261.56215207,-939185832.798573,-48520546.4017843,-651494463.772951,-61489888.7000925,6422543486.39873,-19476484.4365119,-116401626.872577,-422932.399459593,2239602.44980602,-137191000.678227,-7862356.88758641,-56692347.5491835,-354414212.092964,-807677484.246338,-94371240.6847838,-374034650.995589,19785694.1758809,-378818116.828128,-7016097.974853,-876835967.878239,-93889676.739752,-1166618890.40474,-73854982.0917927,35990816234.6892,-124756362.594643,-560813677.094241,-564501.659072449,4337686.97998551,-110316029.43189,-4685144.74340615,-47570050.835984,-494348710.765975,-641340405.736103,-38472763.4796365,-161845560.835943,5930255.30051394,-193533192.931645,-5894333.68559535,-1718561132.68706,-114898439.416919,-2085420835.79121,-91524265.9733035,29939794259.5218,-107210528.840222,-648305227.723573,-1527526.58026574,6631731.02398921,-508754946.791699,-7490193.83188659,-37969523.0970505,-573807480.188831,-1156303066.49288,-174380218.555088,-263692370.191214,13247670.2880112
-19677175.1665998,-507670.871375854,-94609581.2386413,344216.471963439,-60191297.8181174,-5951578.96195032,-19476484.4365119,74274601.173449,-11030447.4795819,-114063.917548162,-165428.999639649,-8577195.89530315,-782248.473390168,-5439455.21459554,-17640492.7903449,-77618130.9877845,-8979262.09571942,-34351220.6948165,-900719.31482782,-36649135.1884401,-695499.258601469,-90019918.1947781,-1555709.59043699,-108176404.974471,-7160179.69983483,-201743597.942292,300140209.138289,-53662423.603737,-166307.707232677,-194945.456942274,-6559531.6123454,-491572.464824247,-4556749.55691053,-23019722.3740996,-61305495.7805527,-3638275.85583446,-14925255.9313166,-619884.801580868,-18614871.3270909,-588501.731943156,-173409162.028995,-1545640.19827088,-193187677.207664,-8869164.61379989,-169914260.584342,231647179.194258,-62128667.7257092,-212396.107829857,-407380.154865777,-34897846.9409731,-758200.026920837,-3620636.34064612,-10089404.6350148,-110736305.423778,-16819705.9380173,-24236449.97002,-686167.283396
-109037793.070031,4720988.85410799,-520671691.356102,-25289381.0108745,-317228810.301629,-33337438.0278025,-116401626.872577,-11030447.4795819,2678793224.84059,1510192.78595566,-1737311.60268548,-74247300.9899618,7970918.47357258,-29983255.1324028,-188539928.132925,-325523658.98051,-50142395.5659124,-198274159.825835,-5055614.85895337,-202438685.455316,3665936.42429972,-496589591.770155,-49500258.875371,-566458765.951379,-39546066.3519139,-1226673214.41775,-68023925.4438703,4057224355.09138,2156123.35378582,-2093388.09968601,-59411392.0135772,10398023.2593875,-25156092.1086167,-263391087.227998,-265953546.053647,-20385333.6242084,-85513763.5520994,-3520282.85929194,-103302460.947873,2386657.03925434,-955234063.458511,-61065631.0155329,-1013064200.46811,-48981942.9135844,-1035887522.53873,-58283672.3842075,5638045993.91086,3400370.05721938,-3345784.29493327,-276112922.253188,11557118.1972564,-20004178.0420815,-305585927.38598,-488049026.070569,-92682757.753644,-139507218.145428,-3902162.540865
-410279.117038501,-22282.7317633884,-5326071.6258275,-55815.1171331173,-3410310.43019643,274892.932851922,-422932.399459593,-114063.917548162,1510192.78595566,56165.8353257533,-6300.6852041241,-273577.205646969,75410.888106974,2974368.53844669,-506254.412396698,-4605345.13853905,-21286.8547270446,-920551.444628051,-24054.3724645577,-656388.598929188,-35326.0590236826,-5069696.24636232,-39622.4100744747,-5988321.61269367,838084.113285692,-4298433.65522096,-730352.06654557,9200033.58102934,58305.7245116098,-7760.65041641484,-227022.416407833,57738.5342258481,2353946.40100548,-768851.374945326,-3667366.64726578,-40958.7652143298,-420525.899681043,-15635.5032083172,-355440.579727565,-30315.4753291481,-9767786.46285568,-153697.007185988,-10850043.1022335,868882.131274782,-3650428.85256884,-627315.539516886,7070265.08198796,67045.9744912379,-14638.2296145429,-1168851.43924834,81584.7741899539,2335681.59152572,-1096154.73235729,-6557551.21649601,-79660.3856654166,-601978.728629599,-20732.0947732507
